tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Lịch Cát Tường Bách Linh Canh Tý 2020,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_7556.jpg,PHONG THỦY - KINH DỊCH,Ths Nguyễn Mạnh Linh,"
Lịch là một công cụ quan trọng không thể thiếu trong đời sống hàng ngày, nhất là những ngành, bộ môn học thuật có liên quan như phong thủy, mệnh hay y học chữa bệnh. Đặc điểm của “Lịch cát tường” chính là:
- Dung lượng thông tin phong phú, thích hợp với nhiều đối tượng, từ độc giả phổ thông đến nhà nghiên cứu;
- Giờ được tính theo giờ thực tế, dựa theo quỹ đạo quay của Mặt Trời, Trái Đất... Đồng thời, thời gian tính theo giờ Hà Nội làm chuẩn. Thời gian chính xác sẽ giúp cho việc tính toán Tứ trụ, Lục hào... chuẩn xác hơn;
- Tính phi tinh, quẻ Dịch cụ thể cho từng giờ, thuận tiện hơn trong ứng dụng phong thủy, bốc dịch...;
- Thống kê những ngày thông dụng như đính hôn, ăn hỏi, cưới gả, ký kết, giao dịch... cho từng con giáp, tăng tính hữu dụng khi tra cứu;
- Bổ sung cách cục Kỳ môn động giáp để tiện tra cứu, tính toán;
- Chỉ dẫn cách hóa giải chi tiết hơn, rõ ràng hơn nên có thể vận dụng dễ dàng. 
",85.000 đ,,NXB Hồng Đức,2019,16 x 24 cm,Bìa Mềm,240.0,
Bàn Về Chữ Phúc - Nghi Lễ Cầu Phúc Trong Dân Gian,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935088547036.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Cuốn sách bàn về chữ phúc trong quan niệm cổ truyền của gia đình người Việt, chữ “Phúc” có vị trí quan trọng hàng đầu. ""Nhà có phúc"" là ước vọng, là niềm vinh dự của người Việt Nam Vì lẽ đó, cứ Tết đến xuân về, người ta thường viết chữ “phúc” trên một tờ giấy đỏ vuông dán ngoài cửa và xem như là một lá bùa chúc tụng điều may mắn trong năm. 
",58.000 đ,,NXB Hồng Đức,2015,20.5 x 13.5 x 0.5 cm,Bìa Mềm,215.0,
5 Bước Tự Xem Phong Thủy,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_48005.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Thuật phong thủy hình thành từ rất sơm, gần như cùng với sự ra đời của con người. Từ khi sinh ra con người đã biết chọn những vị trí cư trú của núi non che chở bao bọc, lại gần sông ngòi, nguồn nước. Từ thời nhà Chu đã có quá trình chọn đất xây nhà tại vùng bình nguyên vì đây là mảnh đất màu mỡ, thuận lợi cho sự phát triển nông nghiệp. Chính vì vậy, Sách 5 Bước Tự Xem Phong Thủy (Tái bản) có thuật phong thủy nghe có vẻ huyền bí nhưng thực ra lại rất thực tế và gần gũi với cuộc sống con người.
Trải qua lịch sử phát triển các triều đại, đời nào cũng có những học thuyết khác nhau dựa trên những cơ sở suy luận khác nhau về phong thủy, thậm chí đối lập nhau. Vì vậy những người ừng dụng phong thủy phải biết chọn lọc, chiêm nghiệm thực tế, biết phát huy những gì đúng đắn và điều quan trọng là phải phù hợp với đời sống xã hội ngày nay. Có thể nói, phong thủy là nghệ thuật bài trí không gian,nhà sách online đầy tinh túy và bí ẩn, nếu chúng ta hiểu được và áp dụng đúng thì sẽ mang lại những hiệu quả hết sức lớn lao nằm ngoài sự nỗ lực về trí tuệ và sức lực thuần túy của con người.
Cuốn sách giới thiệu hệ thống những tri thức phong thủy cơ bản có giá trị thực hành cao, giúp bạn đọc từng bước tìm hiểu tổng quan về môi trường sống và trú trạch học cũng như những vấn đề cơ bản của phong thủy dương trạch, thế đất, cổng nhà, thuật trạch cát, linh vật phong thủy...; đồng thời khám phá tri thức phong phú về những không gian quan trọng rong nhà ở như ban thờ, phòng khách, phòng ngủ, phòng bếp, phòng vệ sinh... 
",349.000 đ,,NXB Hồng Đức,2020,27 x 19 x 3.5 cm,Bìa Cứng,583.0,
Tử Vi Đầu Số Toàn Thư - Tập 1 (Giải Mã Thiên Hạ Đệ Nhất Thần Số),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_16426.jpg,PHONG THỦY - KINH DỊCH,"Hi Di Trần Đoàn, Lâm Canh Phàm","
Thành tựu quan trọng trên phương diện Đạo giáo thiên văn lịch toán được thu thập nhiều trong Đạo Tàng, trong đó ghi chép về Tử Vi Đẩu Số có ba quyển, giới thiệu chi tiết về hệ thống lý luận, trình tự lập bàn trong Tử Vi Đẩu Số, đồng thời thu thập được nhiều các ví dụ thực tế của Mệnh bàn, là con đường quan trọng trong việc lí giải Tử Vi Đẩu Số của người thời nay.
Để hiểu rõ hơn về hệ thống lí luận của Tử vi đẩu số, đưa ra những đặc sắc trong đó, để có thể vận dụng vào hiện tại, quyển sách này đã dựa vào nguyên bản cổ, thiết kế thêm những tranh minh họa và bảng biểu, trọng tâm giới thiệu quá trình lập Mệnh bàn, tường tận giải thích từng bước, đi sâu vào phân tích mỗi Tinh Diệu, phối hợp với lượng lớn các ví dụ minh chứng thực tế mà Mệnh lý đã dự đoán.
Toàn bộ quyển sách đã ""thâm nhập thiển xuất"" (đi sâu vào phân tích, đưa ra lí giải giản đơn), vừa mang tính lí luận lại vừa dễ hiểu. Bằng các thủ pháp biên tập độc đáo, sáng tạo đã diễn giải một cách mới mẻ bộ Đạo Tàng kinh điển, tin rằng có thể giúp độc giả càng đi sâu vào tìm hiểu nền văn hóa truyền thống Trung Hoa bác đại tinh thâm. 
",350.000 đ,,NXB Hồng Đức,2019,19 x 27 cm,Bìa Mềm,729.0,
Giải Mã Bí Ẩn Bàn Tay,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_134501.jpg,PHONG THỦY - KINH DỊCH,"Kiến Văn , Thế Hùng","
Giải Mã Bí Ẩn Bàn Tay
Nghệ thuật giải mã bí ẩn bàn tay không chỉ bắt nguồn từ phương Đông thần bí như Ấn Độ, và phổ biến rộng rãi ở Trung Hoa, Triều Tiên, Nhật Bản,... mà còn được biết đên cách đây 5.000 năm ở Trung Đông.
Nhu cầu Giải mã bí ẩn bàn tay - từ một nghệ thuật, ngày nay, dựa trên thành tựu của nhiều công trình nghiên cứu đáng tin cậy - đã trở thành một khoa học giúp chúng ta có cơ sở để đoán định phần nào tính cách, tư chất và vận mệnh của một đời người. Xa hơn, khi đi sâu vào nghiên cứu lĩnh vực này, chúng ta ghi nhận được nhiều thông tin thiết thực cho mỗi cá nhân về tình trạng sức khoẻ, mối quan hệ xã hội và những dự báo về tương lai.

",55.000 đ,,NXB Thanh Hóa,2017,13 x 19,Bìa Mềm,206.0,
Bát Trạch Minh Cảnh (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_48253.jpg,PHONG THỦY - KINH DỊCH,Cố Ngô Tự,"
Phong thủy , hầu hết mọi người đều cho rằng đó là về âm trạch , mộ phần , mà trên thực tế , dương trạch mới là nơi chính yếu để con người đưa ra các quyết định , hành động cho các chuyện lớn nhỏ . Chỉ có "" nhân - trạch tương phù "" mới có thể thuận ứng thiên thời , địa khí , mới làm cho vận thế của bản thân hưng vượng , sức khỏe của toàn gia đình từ lớn tới bé đều tốt , đạt được mục tiêu ""tài lộc hanh thông"".
Phái Bát trạch là phái đứng đầu trong dương trạch , được người Hoa trên toàn thế giới tôn là "" phong thủy chính tông"" ; ""Bát trạch minh kính"" là tác phẩm tinh túy của phái bát trạch . Đặc điểm lớn nhất của nó chính là kết hợp giữa niên mệnh , tam nguyên của chủ nhà và thuộc tính âm dương của bát trạch để suy đoán cát trạch cũng như là các phương vị tốt cho cửa ra vào , ... làm cho học thuyêt phong thủy bát trạch càng sâu sắc , tinh thâm , chuẩn xác hơn . Giúp mọi người  dễ dàng nắm bắt được cách bố trí nhà cửa để đạt được vận thế tốt. 
",200.000 đ,,NXB Hồng Đức,2020,27 x 19 cm,Bìa Cứng,348.0,
Kinh Dịch Tạp Thuyết,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/5/_/5_47.jpg,PHONG THỦY - KINH DỊCH,Nam Hoài Cẩn,"
Cuốn sách KINH DỊCH TẠP THUYẾT của nhà nghiên cứu Nam Hoài Cẩn (1918-2012). Sách gồm hai phần:
Phần thứ nhất trình bày các kiến thức chung về “Kinh Dịch” cũng như một số vấn đề liên quan.
Phần thứ hai tập trung giải thích 64 quẻ (bắt đầu từ quẻ Càm, kết thúc bằng quẻ Vị Tế), nội dung bao gồm: tên quẻ, quái từ, hào từ, đồng thời giải thích “Thoán từ”, “Tượng từ”, “Văn ngôn”, đi từ nông đến sâu, đơn giản, dễ hiểu. Cuốn sách này từng gây tiếng vang lớn ở các lãnh thổ Hoa ngữ, và được bạn đọc đón nhận nồng nhiệt

",105.000 đ,,NXB Hồng Đức,2017,13.5 x 21,Bìa Mềm,303.0,
Tứ Khố Toàn Thư - Dương Trạch Tam Yếu (Bìa Cứng),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_27849.jpg,PHONG THỦY - KINH DỊCH,Triệu Cửu Phong,"
Cuốn sách nói về phương pháp xây dựng nhà ở theo thuật phong thủy Đông phương cổ.
Sự ứng dụng của cuốn sách được nhiều người cho là hữu hiệu. Dương Trạch Tam Yếu cho rằng nhà ở có ba điểm chính là: Cổng chính, phòng chủ và bếp (môn, chủ, táo).
Từ những vị trí chủ yếu trên tốt hay xấu, phù hợp hay khắc kỵ sẽ có ảnh hưởng đến cuộc sống và gia đình gia chủ; bốn loại trạch khác nhau: Tĩnh trạch, Đông trạch, Biến trạch, Hóa trạch; chỉ dẫn cách phiên tinh và cách tính đăng diện, đắc vị hay thất vị cho các du niên tốt như Snh khí, Diên niên, Thiên y hoặc cho các sao tốt như Tham lang, Vũ khúc, Cự môn.
Mục lục:
Lời mở đầu
Phần dẫn học: Văn hóa phong thủy cổ đại
Quyển 1: Cơ sở vận dụng và lý luận phong thủy dương trạch
Quyển 2: Điểm tốt xấu của tây tứ môn phối với tám loại hình phòng chủ
Quyển 3: Các loại hình tốt xấu của hình thế nhà có cổng chính kết hợp với tám phương vị phòng chủ, bếp thuộc đông tứ trạch
Quyển 4: Vấn đề tốt xấu của loại hình nhà 64 quẻ 
",348.000 đ,,NXB Hồng Đức,2016,19 x 27 cm,Bìa Cứng,670.0,
2000 Mẫu Hoành Phi Câu Đối Thông Dụng,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935088549979.jpg,PHONG THỦY - KINH DỊCH,Chu Tước Nhi,"
2000 Mẫu Hoành Phi Câu Đối Thông Dụng
Câu đối thuộc thể loại văn biền ngẫu, gồm hai vế đối nhau nhằm biểu thị một ý chí, quan điểm, tình cảm của tác giả trước một hiện tượng, một sự việc nào đó trong đời sống xã hội.
Từ “đối” ở đây có nghĩa là ngang nhau, hợp nhau thành một đôi. Câu đối là một trong những thể loại của Việt Nam và Trung Quốc.
Câu đối có thể sử dụng để tặng người khác trong những dịp vui mừng như: mừng thọ, mừng thi đỗ, mừng đám cưới, mừng nhà mới..., cũng dùng để phúng viếng người chết.
Trong dịp năm mới, câu đối tết dùng để dán nhà, cửa, đền, chùa... về dịp Tết.Câu đối thờ: là những câu tán tụng công đức tổ tiên hoặc thần thánh làm để dán hoặc treo những chỗ thờ

",298.000 đ,,NXB Hồng Đức,2017,27 x 19 x 0.5 cm,Bìa Cứng,575.0,
Chu Dịch Dự Đoán Học 2 - Dự Đoán Công Danh,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_35389.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
Kinh dịch là kho tàng thông tin không bao giờ khai thác hết, hàm chứa nhiều thông tin bí ẩn về vận mệnh của nhân loại. Trong cuộc sống hiện đại ngày nay, con người phải đối mặt với nhiều thông tin biến động, đòi hỏi phải đưa ra nhiều quyết sách nhanh chóng và có tính chiến lược. Vì vậy, việc học và đọc Kinh dịch cũng là một chìa khóa quan trọng phần nào giúp con người nắm vững cơ hội trong sự nghiệp, chọn lựa chính xác đối tác làm ăn, điều chỉnh cuộc sống sinh hoạt, thậm chí cả hạnh phúc trong cuộc sống hôn nhân và gia đình.
Bộ sách “Chu dịch dự đoán học” bao gồm 3 tập: Dự đoán hôn nhân, Dự đoán tài vận, Dự đoán vận đỏ. Trong đó “Chu dịch dự đoán học - Dự đoán công danh, tập 2” bao gồm các phần:
Chương 1. Bước vào thế giới của “Kinh dịch” (19 tiêu mục)
Chương 2. Dùng “Kinh dịch” như thế nào để tiến hành xem quẻ (6 tiêu mục)
Chương 3. Vận dụng “Kinh dich” xem đường công danh rộng mở(64 tiêu mục)
Phụ lục: giải thích 64 quẻ 
",179.000 đ,,NXB Hồng Đức,2011,27 x 19 x 3 cm,Bìa Cứng,390.0,
Chu Dịch Dự Đoán Học Tập 1 - Dự Đoán Hôn Nhân,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_21153.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"
		    Chu Dịch Dự Đoán Học Tập 1 - Dự Đoán Hôn Nhân
Kinh dịch là kho tàng thông tin không bao giờ khai thác hết, hàm chứa nhiều thông tin bí ẩn về vận mệnh của nhân loại. Trong cuộc sống hiện đại ngày nay, con người phải đối mặt với nhiều thông tin biến động, đòi hỏi phải đưa ra nhiều quyết sách nhanh chóng và có tính chiến lược. Vì vậy, việc học và đọc Kinh dịch cũng là một chìa khóa quan trọng phần nào giúp con người nắm vững cơ hội trong sự nghiệp, chọn lựa chính xác đối tác làm ăn, điều chỉnh cuộc sống sinh hoạt, thậm chí cả hạnh phúc trong cuộc sống hôn nhân và gia đình.
Nếu như ở cuốn Chu dịch với dự đoán học của Thiệu Vĩ Hoa do Nguyễn Văn Mậu biên dịch chuyên đề lý luận đoán quẻ theo mối quan hệ bản thân nội tại của quẻ và mối quan hệ giữa hào quẻ với tiết lệnh thì ở bộ sách này, tác giả bàn tới 64 quẻ với chuyên đề cụ thể, bình xét từng hào biến trong 6 hào dựa trên nội dung của hào từ và quái từ phản ánh. Đây cũng xem là cách giúp bạn đọc vận dụng Dịch lý một cách dễ dàng, là tư liệu phù hợp với người mới học mà cũng là sách tham khảo cho người có kiến thức mệnh lý uyên thâm. Sau khi kết thúc từng vấn đề chiêm nghiệm, cuối mỗi quẻ sẽ có lời khuyên cụ thể, hướng dẫn cho bạn đọc nhìn nhận vấn đề một cách khách quan nhất với việc cần dự trắc.Bộ sách ""Chu dịch dự đoán học"" bao gồm 3 tập: Dự đoán hôn nhân, Dự đoán tài vận, Dự đoán vận đỏ. Trong đó Chu Dịch Dự Đoán Học: Dự Đoán Hôn Nhân bao gồm các phần:• Chương 1. Bước vào thế giới của ""Kinh dịch""• Chương 2. Dùng ""Kinh dịch"" như thế nào để tiến hành xem quẻ• Chương 3. Đại sư dạy bạn cách dùng ""Kinh dịch"" để dự đoán về hôn nhân tình cảm 
",169.000 đ,,Hồng Đức,2011,19x27,Bìa Cứng,375.0,
