,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
381,Vẽ Truyện Tranh Phong Cách Nhật Bản - Phác Thảo Nhân Vật Qua Trang Phục,https://salt.tikicdn.com/cache/280x280/ts/product/7a/98/8b/112cca6e74aee9b369e6587b519d4b80.jpg,Mỹ thuật – hội họa ,Vẽ Truyện Tranh Phong Cách Nhật BảnĐây là bộ sách cẩm nang tuyệt vời dành cho các bạn đang bắt đầu học vẽ truyện tranh. Những kiến thức này có thể không giúp các bạn vẽ đẹp ngay lập tức nhưng sẽ là n...,18720.0,21 x 15 cm,103.0,Takawasaki,,,,,Vẽ Truyện Tranh Phong Cách Nhật Bản - Phác Thảo Nhân Vật Qua Trang Phục,https://salt.tikicdn.com/cache/280x280/ts/product/7a/98/8b/112cca6e74aee9b369e6587b519d4b80.jpg,Mỹ thuật – hội họa ,Takawasaki,Vẽ Truyện Tranh Phong Cách Nhật BảnĐây là bộ sách cẩm nang tuyệt vời dành cho các bạn đang bắt đầu học vẽ truyện tranh. Những kiến thức này có thể không giúp các bạn vẽ đẹp ngay lập tức nhưng sẽ là n...,18720.0,Văn Lang,2012-01-01 00:00:00,Bìa mềm,103.0,,21 x 15 cm,,
382,Bí Quyết Vẽ Phong Cảnh,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/a/1afcad8914757fbf236b1085b26f7872.u5102.d20170329.t093557.176902.jpg,Mỹ thuật – hội họa ,"Bí Quyết Vẽ Phong Cảnh Tranh phong cảnh (landscape painting) là loại hình nghệ thuật hội hoạ miêu tả cảnh quan tự nhiên xung quanh chúng ta như sông núi, cây cỏ ... trong một tầm nhìn mở rông. Những yế...",92000.0,19 x 27 cm,140.0,David Lewis,,,,,Bí Quyết Vẽ Phong Cảnh,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/a/1afcad8914757fbf236b1085b26f7872.u5102.d20170329.t093557.176902.jpg,Mỹ thuật – hội họa ,David Lewis,"Bí Quyết Vẽ Phong Cảnh Tranh phong cảnh (landscape painting) là loại hình nghệ thuật hội hoạ miêu tả cảnh quan tự nhiên xung quanh chúng ta như sông núi, cây cỏ ... trong một tầm nhìn mở rông. Những yế...",92000.0,VanLangBooks,2017-03-01 00:00:00,Bìa mềm,140.0,,19 x 27 cm,,
383,Vẽ Truyện Tranh Phong Cách Nhật Bản - Phác Thảo Ngoại Hình Nv Thiếu Nữ Trong Truyện Tranh,https://salt.tikicdn.com/cache/280x280/ts/product/e0/76/f0/72e680b510803b8ed52a8a22325e7ce3.jpg,Mỹ thuật – hội họa ,Vẽ Truyện Tranh Phong Cách Nhật BảnĐây là bộ sách cẩm nang tuyệt vời dành cho các bạn đang bắt đầu học vẽ truyện tranh. Những kiến thức này có thể không giúp các bạn vẽ đẹp ngay lập tức nhưng sẽ là n...,30420.0,21 x 15 cm,171.0,Takawasaki,,,,,Vẽ Truyện Tranh Phong Cách Nhật Bản - Phác Thảo Ngoại Hình Nv Thiếu Nữ Trong Truyện Tranh,https://salt.tikicdn.com/cache/280x280/ts/product/e0/76/f0/72e680b510803b8ed52a8a22325e7ce3.jpg,Mỹ thuật – hội họa ,Takawasaki,Vẽ Truyện Tranh Phong Cách Nhật BảnĐây là bộ sách cẩm nang tuyệt vời dành cho các bạn đang bắt đầu học vẽ truyện tranh. Những kiến thức này có thể không giúp các bạn vẽ đẹp ngay lập tức nhưng sẽ là n...,30420.0,Nhà sách Minh Lâm,2012-01-01 00:00:00,Bìa mềm,171.0,,21 x 15 cm,,
384,Combo Cái Nhìn Rõ Nét Về Nghệ Thuật Dưới Góc Nhìn Lịch Sử: THE STORY OF ART - Câu Chuyện Nghệ Thuật + Leonardo Da Vinci (Bìa Cứng - Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d8/94/94/f5d7c42f1784f45f6b596e762d158820.JPG,Mỹ thuật – hội họa ,"THE STORY OF ART - CÂU CHUYỆN NGHỆ THUẬTCÂU CHUYỆN NGHỆ THUẬT là một công trình nghiên cứu kinh điển về nghệ thuật và lịch sử nghệ thuật châu Âu, được tác giả khảo sát và đánh giá trong các lĩnh vực ...",1287360.0,,,nhieu tac gia,,,,,Combo Cái Nhìn Rõ Nét Về Nghệ Thuật Dưới Góc Nhìn Lịch Sử: THE STORY OF ART - Câu Chuyện Nghệ Thuật + Leonardo Da Vinci (Bìa Cứng - Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d8/94/94/f5d7c42f1784f45f6b596e762d158820.JPG,Mỹ thuật – hội họa ,nhieu tac gia,"THE STORY OF ART - CÂU CHUYỆN NGHỆ THUẬTCÂU CHUYỆN NGHỆ THUẬT là một công trình nghiên cứu kinh điển về nghệ thuật và lịch sử nghệ thuật châu Âu, được tác giả khảo sát và đánh giá trong các lĩnh vực ...",1287360.0,Alphabooks,,Bìa cứng,,Nhà Xuất Bản Dân Trí,,,
385,Đô Thị Vị Nhân Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/44/c8/48/4d8c198170ea4f7cdc61e3a733a3faf6.jpg,Mỹ thuật – hội họa ,"Thành phố là nơi con ngươi gặp gỡ để trao đổi ý tưởng, giao dịch, hay chỉ đơn giản là thư giãn và hưởng thụ. Không gian công cộng đô thị - phố phường, quảng trường và công viên - là bối cảnh và chất l...",315000.0,19 x 25.5 cm,2164.0,Jan Gehl,,,,,Đô Thị Vị Nhân Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/44/c8/48/4d8c198170ea4f7cdc61e3a733a3faf6.jpg,Mỹ thuật – hội họa ,Jan Gehl,"Thành phố là nơi con ngươi gặp gỡ để trao đổi ý tưởng, giao dịch, hay chỉ đơn giản là thư giãn và hưởng thụ. Không gian công cộng đô thị - phố phường, quảng trường và công viên - là bối cảnh và chất l...",315000.0,NXB Xây Dựng,2020-01-01 00:00:00,Bìa mềm,2164.0,Nhà Xuất Bản Xây Dựng,19 x 25.5 cm,,
386,Giáo Trình Lịch Sử Kiến Trúc,https://salt.tikicdn.com/cache/280x280/ts/product/f6/2c/97/532793021df2d9ded0cb34003337811d.jpg,Mỹ thuật – hội họa ,"Để đáp ứng tài liệu học tập phục vụ cho sinh viên ngành kiến trúc, quy hoạch cũng như các ngành nghệ thuật khác. Bộ môn Lý thuyết và lịch sử kiến trúc, Khoa Kiến trúc và Quy hoạch, Trường Đại học Xây ...",229500.0,19 x 27 cm,448.0,Nguyễn Đình Thi,,,,,Giáo Trình Lịch Sử Kiến Trúc,https://salt.tikicdn.com/cache/280x280/ts/product/f6/2c/97/532793021df2d9ded0cb34003337811d.jpg,Mỹ thuật – hội họa ,Nguyễn Đình Thi,"Để đáp ứng tài liệu học tập phục vụ cho sinh viên ngành kiến trúc, quy hoạch cũng như các ngành nghệ thuật khác. Bộ môn Lý thuyết và lịch sử kiến trúc, Khoa Kiến trúc và Quy hoạch, Trường Đại học Xây ...",229500.0,NXB Xây Dựng,2020-01-01 00:00:00,Bìa mềm,448.0,Nhà Xuất Bản Xây Dựng,19 x 27 cm,"Trần Quốc Bảo, Tôn Thất Đại, Trương Ngọc Lân, Nguyễn Hoài Thu - Trường ĐH Xây dựng",
387,Thiên Nhiên Trong Kiến Trúc Nhà Ở Truyền Thống Việt ,https://salt.tikicdn.com/cache/280x280/ts/product/8e/95/b6/c07350f09d20c6afa37c9327f4b2625e.jpg,Mỹ thuật – hội họa ,"Khái niệm nhà ở trong tiếng Anh (house), Pháp (maison), Ý (casa) đều có mục đích chung là dùng để chỉ một thực thể vật chất làm nơi cư ngụ của con người . Ngày nay kiến trúc được kết hợp với thiên nhi...",70200.0,17 x 24 cm,141.0,Võ Thị Thu Thủy,,,,,Thiên Nhiên Trong Kiến Trúc Nhà Ở Truyền Thống Việt ,https://salt.tikicdn.com/cache/280x280/ts/product/8e/95/b6/c07350f09d20c6afa37c9327f4b2625e.jpg,Mỹ thuật – hội họa ,Võ Thị Thu Thủy,"Khái niệm nhà ở trong tiếng Anh (house), Pháp (maison), Ý (casa) đều có mục đích chung là dùng để chỉ một thực thể vật chất làm nơi cư ngụ của con người . Ngày nay kiến trúc được kết hợp với thiên nhi...",70200.0,NXB Xây Dựng,2018-01-01 00:00:00,Bìa mềm,141.0,,17 x 24 cm,,
388,Lịch Sử Kiến Trúc Thế Giới Qua Hình Vẽ,https://salt.tikicdn.com/cache/280x280/ts/product/cb/b6/00/ca8f59c74ba6c1e4d1b8dcf61b2fbac9.jpg,Mỹ thuật – hội họa ,"Suốt hàng ngàn năm, con người đã thay đổi ý nghĩa của không gian sống bằng cách thay đổi hình thái của tự nhiên. Là một hình thức nghệ thuật, những thiết kế cảnh quan này mang dấu ấn của xã hội, là đặ...",54000.0,17 x 24 cm,94.0,Tôn Đại,,,,,Lịch Sử Kiến Trúc Thế Giới Qua Hình Vẽ,https://salt.tikicdn.com/cache/280x280/ts/product/cb/b6/00/ca8f59c74ba6c1e4d1b8dcf61b2fbac9.jpg,Mỹ thuật – hội họa ,Tôn Đại,"Suốt hàng ngàn năm, con người đã thay đổi ý nghĩa của không gian sống bằng cách thay đổi hình thái của tự nhiên. Là một hình thức nghệ thuật, những thiết kế cảnh quan này mang dấu ấn của xã hội, là đặ...",54000.0,NXB Xây Dựng,2017-06-01 00:00:00,Bìa mềm,94.0,,17 x 24 cm,,
389,Combo Sách Về Những Danh Họa Vĩ Đại Nhất Thế Kỷ XIX : Vincent Van Gogh + Paul Gauguin ,https://salt.tikicdn.com/cache/280x280/ts/product/7e/16/b0/f17c4bbf1a93206506b5911661f7aa51.JPG,Mỹ thuật – hội họa ,"Vincent Van GoghBị chứng thần kinh giày vò, Vincent Van Gogh đã tự kết liễu đời mình ở tuổi 37, điều góp phần tạo nên huyền thoại về ông: con người mà khi còn sống không được đánh giá đúng, nhưng n...",554500.0,,,"Gérard Denizeau,Laure Caroline Semmer",,,,,Combo Sách Về Những Danh Họa Vĩ Đại Nhất Thế Kỷ XIX : Vincent Van Gogh + Paul Gauguin ,https://salt.tikicdn.com/cache/280x280/ts/product/7e/16/b0/f17c4bbf1a93206506b5911661f7aa51.JPG,Mỹ thuật – hội họa ,"Gérard Denizeau,Laure Caroline Semmer","Vincent Van GoghBị chứng thần kinh giày vò, Vincent Van Gogh đã tự kết liễu đời mình ở tuổi 37, điều góp phần tạo nên huyền thoại về ông: con người mà khi còn sống không được đánh giá đúng, nhưng n...",554500.0,Alphabooks,,Bìa cứng,,Nhà Xuất Bản Thế Giới,,,
390,Sổ Tay Tham Khảo Phong Cách Việt Trong Thiết Kế Nội Thất,https://salt.tikicdn.com/cache/280x280/ts/product/c7/87/b0/43ed8a12512bb941bd3c0befdb289e9c.jpg,Mỹ thuật – hội họa ,"Sổ tay tập hợp, hệ thống hóa một số cơ sở lý luận và thực tiễn về các giá trị kiến trúc truyền thống; giới thiệu một số hình thức, giải pháp ứng xử với môi trường thiên nhiên trong quá trình tạo lập v...",55000.0,17 x 24 cm,95.0,Võ Thị Thu Thủy ,,,,,Sổ Tay Tham Khảo Phong Cách Việt Trong Thiết Kế Nội Thất,https://salt.tikicdn.com/cache/280x280/ts/product/c7/87/b0/43ed8a12512bb941bd3c0befdb289e9c.jpg,Mỹ thuật – hội họa ,Võ Thị Thu Thủy ,"Sổ tay tập hợp, hệ thống hóa một số cơ sở lý luận và thực tiễn về các giá trị kiến trúc truyền thống; giới thiệu một số hình thức, giải pháp ứng xử với môi trường thiên nhiên trong quá trình tạo lập v...",55000.0,NXB Xây Dựng,2015-01-01 00:00:00,Bìa mềm,95.0,,17 x 24 cm,,
391,Combo Sách Về Hai Danh Họa Vĩ Đại : Claude Monet + Paul Gauguin,https://salt.tikicdn.com/cache/280x280/ts/product/29/05/55/a96422f10480b54bd48fe958afe953a8.JPG,Mỹ thuật – hội họa ,"Paul GauguinLà một nhà du hành đích thực, Paul Gauguin ghi tên mình vào danh sách các họa sĩ Pháp vĩ đại nhất thế kỷ XIX như người mở đường cho nghệ thuật hiện đại.Ở Gauguin, ta thấy dấu vết của trườ...",658000.0,,,"Gérard Denizeau,Laure Caroline Semmer",,,,,Combo Sách Về Hai Danh Họa Vĩ Đại : Claude Monet + Paul Gauguin,https://salt.tikicdn.com/cache/280x280/ts/product/29/05/55/a96422f10480b54bd48fe958afe953a8.JPG,Mỹ thuật – hội họa ,"Gérard Denizeau,Laure Caroline Semmer","Paul GauguinLà một nhà du hành đích thực, Paul Gauguin ghi tên mình vào danh sách các họa sĩ Pháp vĩ đại nhất thế kỷ XIX như người mở đường cho nghệ thuật hiện đại.Ở Gauguin, ta thấy dấu vết của trườ...",658000.0,Alphabooks,2020-09-15 09:07:36,Bìa cứng,,Nhà Xuất Bản Thế Giới,,,
392,Đồ Án Tốt Nghiệp Kiến Trúc Sư,https://salt.tikicdn.com/cache/280x280/ts/product/33/0a/4e/f874acc2af652f1af946a78e7e26a2cb.jpg,Mỹ thuật – hội họa ,"Đồ án tốt nghiệp kiến trúc được các nhà phân tích kiến trúc đánh giá cao dựa trên nền tảng sự sáng tạo, ý tưởng và tính độc đáo cũng như quy mô thể hiện bởi các sinh viên kiến trúc....",90000.0,25 x 25 cm,120.0,"TS. KTS. Nguyễn Tiến Thuận,TS. KTS. Nguyễn Trí Thành,ThS. KTS. Ngô Minh Vũ",,,,,Đồ Án Tốt Nghiệp Kiến Trúc Sư,https://salt.tikicdn.com/cache/280x280/ts/product/33/0a/4e/f874acc2af652f1af946a78e7e26a2cb.jpg,Mỹ thuật – hội họa ,"TS. KTS. Nguyễn Tiến Thuận,TS. KTS. Nguyễn Trí Thành,ThS. KTS. Ngô Minh Vũ","Đồ án tốt nghiệp kiến trúc được các nhà phân tích kiến trúc đánh giá cao dựa trên nền tảng sự sáng tạo, ý tưởng và tính độc đáo cũng như quy mô thể hiện bởi các sinh viên kiến trúc....",90000.0,NXB Xây Dựng,2014-01-01 00:00:00,Bìa mềm,120.0,,25 x 25 cm,,
393,Tìm Hiểu Lịch Sử Kiến Trúc Việt Nam (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/d0/f5/06/e1042bed6fe4600a591a5ee2731ae892.jpg,Mỹ thuật – hội họa ,Sách gồm 2 phần : Kiến trúc dân gian khái quát về giá trị truyền thống về nền kiến trúc phong phú của nhiều dân tộc trên đất nước Việt Nam và vấn đề học tập phát huy truyền thống dân tộc trong kiến tr...,98100.0,19 x 27 cm,280.0,Ngô Huy Quỳnh,,,,,Tìm Hiểu Lịch Sử Kiến Trúc Việt Nam (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/d0/f5/06/e1042bed6fe4600a591a5ee2731ae892.jpg,Mỹ thuật – hội họa ,Ngô Huy Quỳnh,Sách gồm 2 phần : Kiến trúc dân gian khái quát về giá trị truyền thống về nền kiến trúc phong phú của nhiều dân tộc trên đất nước Việt Nam và vấn đề học tập phát huy truyền thống dân tộc trong kiến tr...,98100.0,NXB Xây Dựng,2020-08-01 00:00:00,Bìa mềm,280.0,Nhà Xuất Bản Xây Dựng,19 x 27 cm,,
394,Chinh Phục Trình Diễn Bằng Microsoft Powerpoint (Kèm CD),https://salt.tikicdn.com/cache/280x280/ts/product/b4/53/67/e441d957e6cb58129f41d7a92e6b2082.jpg,Mỹ thuật – hội họa ,"Sách CHINH PHỤC TRÌNH DIỄN BẰNG MICROSOFT POWERPOINT giới thiệu những kiến thức tổng quát về chức năng cũng như cách sử dụng Microsoft PowerPoint để thuận tiện cho việc học tập, đồng thời từ đó có thể...",117000.0,19 x 27 cm,243.0,"Tống Xuân Tám,Trần Hoàng Đương",,,,,Chinh Phục Trình Diễn Bằng Microsoft Powerpoint (Kèm CD),https://salt.tikicdn.com/cache/280x280/ts/product/b4/53/67/e441d957e6cb58129f41d7a92e6b2082.jpg,Mỹ thuật – hội họa ,"Tống Xuân Tám,Trần Hoàng Đương","Sách CHINH PHỤC TRÌNH DIỄN BẰNG MICROSOFT POWERPOINT giới thiệu những kiến thức tổng quát về chức năng cũng như cách sử dụng Microsoft PowerPoint để thuận tiện cho việc học tập, đồng thời từ đó có thể...",117000.0,NXB Xây Dựng,2018-07-01 00:00:00,Bìa mềm,243.0,Nhà Xuất Bản Xây Dựng,19 x 27 cm,,
395,Vẽ Kỹ Thuật Cơ Bản ,https://salt.tikicdn.com/cache/280x280/ts/product/5d/01/40/aa7ccb2d5c98aec4f9308c7bccc7487a.jpg,Mỹ thuật – hội họa ,"Cuốn sách  là tài liệu giảng dạy và học tập của giảng viên và sinh viên ngành kiến trúc, đồng thời là tài liệu tham khảo cho bạn đọc công tác trong các chuyên ngành có liên quan tới kiến trúc....",52000.0,17 x 24 cm,96.0,Vũ Tiến Đạt,,,,,Vẽ Kỹ Thuật Cơ Bản ,https://salt.tikicdn.com/cache/280x280/ts/product/5d/01/40/aa7ccb2d5c98aec4f9308c7bccc7487a.jpg,Mỹ thuật – hội họa ,Vũ Tiến Đạt,"Cuốn sách  là tài liệu giảng dạy và học tập của giảng viên và sinh viên ngành kiến trúc, đồng thời là tài liệu tham khảo cho bạn đọc công tác trong các chuyên ngành có liên quan tới kiến trúc....",52000.0,NXB Xây Dựng,2017-10-01 00:00:00,Bìa mềm,96.0,,17 x 24 cm,,
